"","X","ISO3","Country","Province","Market","Address","latitude","longitude","ID","local_consumption"
"1702",1702,"LKA","Sri Lanka","","Batticaloa","Batticaloa, Sri Lanka",7.7309971,81.6747295,"LKA1702",16196896.625
"1703",1703,"LKA","Sri Lanka","","Colombo City","Colombo City, Sri Lanka",6.9270786,79.861243,"LKA1703",149006624
"1704",1704,"LKA","Sri Lanka","","Galle","Galle, Sri Lanka",6.0535185,80.2209773,"LKA1704",30846920
"1705",1705,"LKA","Sri Lanka","","Gampaha","Gampaha, Sri Lanka",7.0840484,80.0098314,"LKA1705",105325967.5
"1706",1706,"LKA","Sri Lanka","","Hambantota","Hambantota, Sri Lanka",6.1428829,81.1212308,"LKA1706",6294129.5625
"1707",1707,"LKA","Sri Lanka","","Jaffna","Jaffna, Sri Lanka",9.6614981,80.0255465,"LKA1707",22254659.375
"1708",1708,"LKA","Sri Lanka","","Kalutara","Kalutara, Sri Lanka",6.5853948,79.96074,"LKA1708",43411309.5
"1709",1709,"LKA","Sri Lanka","","Kandy","Kandy, Sri Lanka",7.2905715,80.6337262,"LKA1709",66248942.5
"1710",1710,"LKA","Sri Lanka","","Kegalle","Kegalle, Sri Lanka",7.2513317,80.3463754,"LKA1710",39118631.5
"1711",1711,"LKA","Sri Lanka","","Kilinochchi","Kilinochchi, Sri Lanka",9.3802886,80.3769999,"LKA1711",6840084.0625
"1712",1712,"LKA","Sri Lanka","","Kurunegala","Kurunegala, Sri Lanka",7.4817695,80.3608876,"LKA1712",30652427
"1713",1713,"LKA","Sri Lanka","","Mannar","Mannar, Sri Lanka",8.9809743,79.9044149,"LKA1713",3754965.5
"1714",1714,"LKA","Sri Lanka","","Matale","Matale, Sri Lanka",7.467465,80.6234161,"LKA1714",43475906.5
"1715",1715,"LKA","Sri Lanka","","Matara","Matara, Sri Lanka",5.95492,80.5549561,"LKA1715",29064626.5
"1716",1716,"LKA","Sri Lanka","","Monaragala","Monaragala, Sri Lanka",6.8727781,81.3506832,"LKA1716",8540295.5625
"1717",1717,"LKA","Sri Lanka","","Mulaitivu","Mulaitivu, Sri Lanka",9.2675388,80.8128254,"LKA1717",3030144.6328125
"1718",1718,"LKA","Sri Lanka","","National Average","National Average, Sri Lanka",37.09024,-95.712891,"LKA1718",1596848.703125
"1719",1719,"LKA","Sri Lanka","","Nuwara Eliya","Nuwara Eliya, Sri Lanka",6.9497166,80.7891068,"LKA1719",29274206
"1720",1720,"LKA","Sri Lanka","","Polonnaruwa","Polonnaruwa, Sri Lanka",7.9403384,81.0187984,"LKA1720",11982078.0625
"1721",1721,"LKA","Sri Lanka","","Puttalm","Puttalm, Sri Lanka",8.0407913,79.839386,"LKA1721",9876900.3125
"1722",1722,"LKA","Sri Lanka","","Rathnapura","Rathnapura, Sri Lanka",6.7055742,80.3847345,"LKA1722",23620727
"1723",1723,"LKA","Sri Lanka","","Trincomalee","Trincomalee, Sri Lanka",8.5873638,81.2152121,"LKA1723",10603421.5625
"1724",1724,"LKA","Sri Lanka","","Vavuniya","Vavuniya, Sri Lanka",8.7542029,80.4982402,"LKA1724",8473531.625
"1725",1725,"PSE","State of Palestine","Al Khalil (Hebron)","Hebron","Hebron, State of Palestine",31.532569,35.099826,"PSE1725",NA
"1726",1726,"PSE","State of Palestine","Ariha (Jericho)","Jericho","Jericho, State of Palestine",31.8611058,35.4617583,"PSE1726",NA
"1727",1727,"PSE","State of Palestine","Bethlehem","Bethlehem","Bethlehem, State of Palestine",31.7053821,35.2024425,"PSE1727",NA
"1728",1728,"PSE","State of Palestine","Gaza","Gaza","Gaza, State of Palestine",31.3546763,34.3088255,"PSE1728",NA
"1729",1729,"PSE","State of Palestine","Jabalya","Gaza North","Gaza North, State of Palestine",31.3546763,34.3088255,"PSE1729",NA
"1730",1730,"PSE","State of Palestine","Jenin","Jenin","Jenin, State of Palestine",32.4646353,35.2938591,"PSE1730",NA
"1731",1731,"PSE","State of Palestine","Nablus","Nablus","Nablus, State of Palestine",32.2226678,35.2621461,"PSE1731",NA
"1732",1732,"PSE","State of Palestine","Qalqiliya","Qalqiliya","Qalqiliya, State of Palestine",32.196015,34.981513,"PSE1732",NA
"1733",1733,"PSE","State of Palestine","Rafah","Rafah","Rafah, State of Palestine",31.29678,34.243482,"PSE1733",NA
"1734",1734,"PSE","State of Palestine","Ramallah","Ramallah","Ramallah, State of Palestine",31.9037641,35.2034184,"PSE1734",NA
"1735",1735,"PSE","State of Palestine","Tulkarm","Tulkarem","Tulkarem, State of Palestine",32.3194054,35.0239857,"PSE1735",NA
"1736",1736,"SDN","Sudan","Blue Nile","Damazin","Damazin, Sudan",11.785454,34.3421397,"SDN1736",3847315.71875
"1737",1737,"SDN","Sudan","Gedaref","El Gedarif","El Gedarif, Sudan",14.024307,35.3685679,"SDN1737",13796700.1875
"1738",1738,"SDN","Sudan","Kassala","Kassala","Kassala, Sudan",15.4581332,36.4039629,"SDN1738",17612138.15625
"1739",1739,"SDN","Sudan","Khartoum","Khartoum","Khartoum, Sudan",15.5006544,32.5598994,"SDN1739",67337458.125
"1740",1740,"SDN","Sudan","North Darfur","Al Fashir","Al Fashir, Sudan",13.6197501,25.3548713,"SDN1740",2211677.71484375
"1741",1741,"SDN","Sudan","North Kordofan","El Obeid","El Obeid, Sudan",13.1782149,30.2166519,"SDN1741",4002862.953125
"1742",1742,"SDN","Sudan","Northern","Dongola","Dongola, Sudan",19.1461403,30.4703258,"SDN1742",187490.389648438
"1743",1743,"SDN","Sudan","Red Sea","Port Sudan","Port Sudan, Sudan",19.5903471,37.1901616,"SDN1743",15995546.71875
"1744",1744,"SDN","Sudan","South Darfur","Eddein","Eddein, Sudan",12.862807,30.217636,"SDN1744",3842026.75
"1745",1745,"SDN","Sudan","South Darfur","Nyala","Nyala, Sudan",12.0518011,24.8804853,"SDN1745",3135622.9921875
"1746",1746,"SDN","Sudan","South Kordofan","Kadugli","Kadugli, Sudan",11.0105443,29.7136456,"SDN1746",536799.254882812
"1747",1747,"SDN","Sudan","West Darfur","El Geneina","El Geneina, Sudan",13.447898,22.4649083,"SDN1747",4334481
"1748",1748,"SDN","Sudan","West Darfur","Zalingi","Zalingi, Sudan",12.89985,23.47687,"SDN1748",967769.380859375
"1749",1749,"SDN","Sudan","West Kordofan","El Fula","El Fula, Sudan",11.7315405,28.3578828,"SDN1749",668172.516601562
"1750",1750,"SDN","Sudan","White Nile","Kosti","Kosti, Sudan",13.1234679,32.650351,"SDN1750",5836988.3828125
"1751",1751,"SWZ","Swaziland","","Hhohho","Hhohho, Swaziland",-26.1365662,31.3541631,"SWZ1751",3760496.6953125
"1752",1752,"SWZ","Swaziland","","Lubombo","Lubombo, Swaziland",-26.7851773,31.8107079,"SWZ1752",3166965.39257812
"1753",1753,"SWZ","Swaziland","","Manzini","Manzini, Swaziland",-26.5081999,31.3713164,"SWZ1753",14276585.703125
"1754",1754,"SWZ","Swaziland","","National Average","National Average, Swaziland",40.706877,-74.0112654,"SWZ1754",611994625.5
"1755",1755,"SWZ","Swaziland","","Shiselweni","Shiselweni, Swaziland",-26.9827577,31.3541631,"SWZ1755",5759322.99609375
"1756",1756,"SYR","Syrian Arab Republic","Al_Qunaytirah","Al Fiq","Al Fiq, Syrian Arab Republic",40.7508163,-73.9710903,"SYR1756",NA
"1757",1757,"SYR","Syrian Arab Republic","Al_Qunaytirah","Khan Arnaba","Khan Arnaba, Syrian Arab Republic",33.1786556,35.8988626,"SYR1757",NA
"1758",1758,"SYR","Syrian Arab Republic","Al_Qunaytirah","Rafid","Rafid, Syrian Arab Republic",40.7508163,-73.9710903,"SYR1758",NA
"1759",1759,"SYR","Syrian Arab Republic","Al_Qunaytirah","Sayda","Sayda, Syrian Arab Republic",32.6293057,36.2251116,"SYR1759",NA
"1760",1760,"SYR","Syrian Arab Republic","Aleppo","A’zaz","A’zaz, Syrian Arab Republic",36.5868261,37.0480843,"SYR1760",NA
"1761",1761,"SYR","Syrian Arab Republic","Aleppo","Afrin","Afrin, Syrian Arab Republic",36.5122781,36.8653891,"SYR1761",NA
"1762",1762,"SYR","Syrian Arab Republic","Aleppo","Al-Bab","Al-Bab, Syrian Arab Republic",36.3721329,37.5161409,"SYR1762",NA
"1763",1763,"SYR","Syrian Arab Republic","Aleppo","Al-Cha'ar","Al-Cha'ar, Syrian Arab Republic",40.7508163,-73.9710903,"SYR1763",NA
"1764",1764,"SYR","Syrian Arab Republic","Aleppo","Aleppo","Aleppo, Syrian Arab Republic",36.2021047,37.1342603,"SYR1764",NA
"1765",1765,"SYR","Syrian Arab Republic","Aleppo","Manbej","Manbej, Syrian Arab Republic",36.5352848,37.9678652,"SYR1765",NA
"1766",1766,"SYR","Syrian Arab Republic","Aleppo","Moghambo","Moghambo, Syrian Arab Republic",38.917025,-77.050384,"SYR1766",NA
"1767",1767,"SYR","Syrian Arab Republic","Aleppo","Nabul","Nabul, Syrian Arab Republic",40.7508163,-73.9710903,"SYR1767",NA
"1768",1768,"SYR","Syrian Arab Republic","As_Suweida","As-Sweida","As-Sweida, Syrian Arab Republic",32.7128968,36.5662858,"SYR1768",NA
"1769",1769,"SYR","Syrian Arab Republic","As_Suweida","Shahba","Shahba, Syrian Arab Republic",32.8568937,36.6255869,"SYR1769",NA
"1770",1770,"SYR","Syrian Arab Republic","City_Damascus","Damascus","Damascus, Syrian Arab Republic",33.5138073,36.2765279,"SYR1770",NA
"1771",1771,"SYR","Syrian Arab Republic","City_Damascus","Sheikh Saed","Sheikh Saed, Syrian Arab Republic",36.1642243,37.1553383,"SYR1771",NA
"1772",1772,"SYR","Syrian Arab Republic","City_Damascus","Shrebishat","Shrebishat, Syrian Arab Republic",38.917025,-77.050384,"SYR1772",NA
"1773",1773,"SYR","Syrian Arab Republic","City_Damascus","Zablatani","Zablatani, Syrian Arab Republic",33.516568,36.3210025,"SYR1773",NA
"1774",1774,"SYR","Syrian Arab Republic","Damascus","At Tall","At Tall, Syrian Arab Republic",33.6088731,36.3172993,"SYR1774",NA
"1775",1775,"SYR","Syrian Arab Republic","Damascus","Eastern Ghouta","Eastern Ghouta, Syrian Arab Republic",33.4861368,36.3512838,"SYR1775",NA
"1776",1776,"SYR","Syrian Arab Republic","Damascus","Hajar Aswad","Hajar Aswad, Syrian Arab Republic",33.4644365,36.3023941,"SYR1776",NA
"1777",1777,"SYR","Syrian Arab Republic","Damascus","Jaramana","Jaramana, Syrian Arab Republic",33.4879219,36.3443923,"SYR1777",NA
"1778",1778,"SYR","Syrian Arab Republic","Damascus","Qudsiya","Qudsiya, Syrian Arab Republic",40.7508163,-73.9710903,"SYR1778",NA
"1779",1779,"SYR","Syrian Arab Republic","Dara","Dar'a","Dar'a, Syrian Arab Republic",32.626434,36.1033061,"SYR1779",NA
"1780",1780,"SYR","Syrian Arab Republic","Dara","Dar'a (XB)","Dar'a (XB), Syrian Arab Republic",32.626434,36.1033061,"SYR1780",NA
"1781",1781,"SYR","Syrian Arab Republic","Dara","Hrak","Hrak, Syrian Arab Republic",38.917025,-77.050384,"SYR1781",NA
"1782",1782,"SYR","Syrian Arab Republic","Dara","Izra'","Izra', Syrian Arab Republic",32.8449406,36.2251116,"SYR1782",NA
"1783",1783,"SYR","Syrian Arab Republic","Dara","Jizeh","Jizeh, Syrian Arab Republic",38.917025,-77.050384,"SYR1783",NA
"1784",1784,"SYR","Syrian Arab Republic","Dara","Mzeireb","Mzeireb, Syrian Arab Republic",40.7508163,-73.9710903,"SYR1784",NA
"1785",1785,"SYR","Syrian Arab Republic","Dayr_Az_Zor","Almayadin","Almayadin, Syrian Arab Republic",34.802075,38.996815,"SYR1785",NA
"1786",1786,"SYR","Syrian Arab Republic","Dayr_Az_Zor","Deir-ez-Zor","Deir-ez-Zor, Syrian Arab Republic",35.3296518,40.1350341,"SYR1786",NA
"1787",1787,"SYR","Syrian Arab Republic","Hama","As-Salamiyeh","As-Salamiyeh, Syrian Arab Republic",35.0113982,37.0561339,"SYR1787",NA
"1788",1788,"SYR","Syrian Arab Republic","Hama","Hama","Hama, Syrian Arab Republic",35.1408881,36.7551993,"SYR1788",NA
"1789",1789,"SYR","Syrian Arab Republic","Hama","Masyaf","Masyaf, Syrian Arab Republic",35.063734,36.3416834,"SYR1789",NA
"1790",1790,"SYR","Syrian Arab Republic","Hassakeh","Al-Hasakeh","Al-Hasakeh, Syrian Arab Republic",36.507867,40.7462671,"SYR1790",NA
"1791",1791,"SYR","Syrian Arab Republic","Hassakeh","Kamishly","Kamishly, Syrian Arab Republic",37.054943,41.2282471,"SYR1791",NA
"1792",1792,"SYR","Syrian Arab Republic","Hassakeh","Quamishli","Quamishli, Syrian Arab Republic",37.054943,41.2282471,"SYR1792",NA
"1793",1793,"SYR","Syrian Arab Republic","Homs","Al-Houla","Al-Houla, Syrian Arab Republic",34.9599309,36.5580877,"SYR1793",NA
"1794",1794,"SYR","Syrian Arab Republic","Homs","Al-Rastan","Al-Rastan, Syrian Arab Republic",34.9249587,36.733459,"SYR1794",NA
"1795",1795,"SYR","Syrian Arab Republic","Homs","Al-Waer","Al-Waer, Syrian Arab Republic",34.7434221,36.6714516,"SYR1795",NA
"1796",1796,"SYR","Syrian Arab Republic","Homs","Al Malaab","Al Malaab, Syrian Arab Republic",34.7302256,36.7001617,"SYR1796",NA
"1797",1797,"SYR","Syrian Arab Republic","Homs","Ekrema","Ekrema, Syrian Arab Republic",38.917025,-77.050384,"SYR1797",NA
"1798",1798,"SYR","Syrian Arab Republic","Homs","Homs","Homs, Syrian Arab Republic",34.7324273,36.7136959,"SYR1798",NA
"1799",1799,"SYR","Syrian Arab Republic","Homs","Inshaat","Inshaat, Syrian Arab Republic",34.722774,36.6997658,"SYR1799",NA
"1800",1800,"SYR","Syrian Arab Republic","Homs","Jandar","Jandar, Syrian Arab Republic",34.4949923,36.7792574,"SYR1800",NA
"1801",1801,"SYR","Syrian Arab Republic","Homs","Qaryatein","Qaryatein, Syrian Arab Republic",34.2307023,37.2383506,"SYR1801",NA
"1802",1802,"SYR","Syrian Arab Republic","Homs","Talbiseh","Talbiseh, Syrian Arab Republic",34.8422936,36.7307641,"SYR1802",NA
"1803",1803,"SYR","Syrian Arab Republic","Idleb","Bennsh","Bennsh, Syrian Arab Republic",38.917025,-77.050384,"SYR1803",NA
"1804",1804,"SYR","Syrian Arab Republic","Idleb","Idleb","Idleb, Syrian Arab Republic",35.9310271,36.6417777,"SYR1804",NA
"1805",1805,"SYR","Syrian Arab Republic","Lattakia","Hiffeh","Hiffeh, Syrian Arab Republic",38.917025,-77.050384,"SYR1805",NA
"1806",1806,"SYR","Syrian Arab Republic","Lattakia","Jablah","Jablah, Syrian Arab Republic",35.368795,35.9206549,"SYR1806",NA
"1807",1807,"SYR","Syrian Arab Republic","Lattakia","Lattakia","Lattakia, Syrian Arab Republic",35.5407103,35.7952667,"SYR1807",NA
"1808",1808,"SYR","Syrian Arab Republic","Raqqa","Ar-Raqqa","Ar-Raqqa, Syrian Arab Republic",35.9594106,38.9981052,"SYR1808",NA
